Sangster International Airport, JM 
Month  Day    Year     Temp      QNH          Hour 
January   26    2018       24   1014.9       8:28 PM 
January   26    2018       25   1014.9       9:00 PM 
January   26    2018       25   1014.9      10:00 PM 
January   26    2018       25   1013.9      11:00 PM 
January   26    2018       26   1013.9      12:00 AM 
January   26    2018       26   1014.9      12:32 AM 
January   26    2018       26   1014.9       1:00 AM 
January   26    2018       25   1015.9       2:00 AM 
January   26    2018       25   1015.9       2:10 AM 
January   26    2018       25   1015.9       3:00 AM 
January   26    2018       26   1016.9       4:00 AM 
January   26    2018       28   1016.9       5:00 AM 
January   26    2018       28   1016.9       6:00 AM 
January   26    2018       28   1015.9       7:00 AM 
January   26    2018       29   1014.9       8:00 AM 
January   26    2018       29   1014.9       9:00 AM 
January   26    2018       28   1013.9      10:00 AM 
January   26    2018       27   1013.9      11:00 AM 
January   26    2018       27   1013.9      12:00 PM 
January   26    2018       26   1014.9       1:00 PM 
January   26    2018       26   1014.9       2:00 PM 
January   26    2018       26   1014.9       3:00 PM 
January   26    2018       26   1015.9       4:00 PM 
January   26    2018       26   1015.9       5:00 PM 
January   26    2018       26   1015.9       6:00 PM 
January   27    2018        0   1014.9       7:00 PM 
January   27    2018       26   1014.9       8:00 PM 
January   27    2018       25   1013.9       9:00 PM 
January   27    2018       25   1012.9      10:00 PM 
January   27    2018       25   1012.9      10:15 PM 
January   27    2018       25   1012.9      11:00 PM 
January   27    2018       25   1013.9      12:00 AM 
January   27    2018       25   1013.9       1:00 AM 
January   27    2018       25   1013.9       2:00 AM 
January   27    2018       26   1014.9       3:00 AM 
January   27    2018       28   1014.9       4:00 AM 
January   27    2018       28   1015.9       5:00 AM 
January   27    2018       29   1015.9       6:00 AM 
January   27    2018       29   1014.9       7:00 AM 
January   27    2018       29   1013.9       8:00 AM 
January   27    2018       28   1013.9       8:23 AM 
January   27    2018       27   1013.9       8:40 AM 
January   27    2018       27   1012.9       9:00 AM 
January   27    2018       27   1011.9      10:00 AM 
January   27    2018       27   1012.9      11:00 AM 
January   27    2018       27   1012.9      12:00 PM 
January   27    2018       26   1012.9       1:00 PM 
January   27    2018       26   1013.9       2:00 PM 
January   27    2018       26   1013.9       3:00 PM 
January   27    2018       25   1013.9       4:00 PM 
January   27    2018       25   1014.9       5:00 PM 
January   27    2018       25   1014.9       6:00 PM 
January   28    2018       25   1013.9       7:00 PM 
January   28    2018       25   1013.9       8:00 PM 
January   28    2018       25   1013.9       9:00 PM 
January   28    2018       23   1013.9       9:33 PM 
January   28    2018       22   1012.9      10:00 PM 
January   28    2018       23   1012.9      11:00 PM 
January   28    2018       24   1012.9      12:00 AM 
January   28    2018       23   1013.9      12:09 AM 
January   28    2018       23   1013.9      12:21 AM 
January   28    2018       24   1013.9      12:41 AM 
January   28    2018       24   1012.9       1:00 AM 
January   28    2018       24   1014.9       1:46 AM 
January   28    2018       24   1013.9       2:00 AM 
January   28    2018       24   1013.9       2:13 AM 
January   28    2018       25   1013.9       3:00 AM 
January   28    2018       27   1014.9       4:00 AM 
January   28    2018       28   1014.9       5:00 AM 
January   28    2018       28   1014.9       6:00 AM 
January   28    2018       29   1013.9       7:00 AM 
January   28    2018       29   1012.9       8:00 AM 
January   28    2018       28   1011.9       9:00 AM 
January   28    2018       28   1011.9      10:00 AM 
January   28    2018       28   1010.9      11:00 AM 
January   28    2018       27   1011.9      12:00 PM 
January   28    2018       27   1011.9       1:00 PM 
January   28    2018       27   1011.9       2:00 PM 
January   28    2018       25   1012.9       3:00 PM 
January   28    2018       26   1012.9       4:00 PM 
January   28    2018       25   1013.9       5:00 PM 
January   28    2018       25   1013.9       6:00 PM 
January   29    2018       24   1013.9       7:00 PM 
January   29    2018       24   1012.9       8:00 PM 
January   29    2018       24   1012.9       9:00 PM 
January   29    2018       24   1011.9      10:00 PM 
January   29    2018       24   1011.9      11:00 PM 
January   29    2018       20   1011.9      12:00 AM 
January   29    2018       24   1012.9       1:00 AM 
January   29    2018       24   1012.9       2:00 AM 
January   29    2018       27   1013.9       3:00 AM 
January   29    2018       27   1013.9       4:00 AM 
January   29    2018       28   1013.9       5:00 AM 
January   29    2018       29   1013.9       6:00 AM 
January   29    2018       30   1012.9       7:00 AM 
January   29    2018       30   1012.9       8:00 AM 
January   29    2018       29   1011.9       9:00 AM 
January   29    2018       29   1010.9      10:00 AM 
January   29    2018       28   1010.9      11:00 AM 
January   29    2018       28   1010.9      12:00 PM 
January   29    2018       27   1010.9       1:00 PM 
January   29    2018       27   1011.9       2:00 PM 
January   29    2018       26   1012.9       3:00 PM 
January   29    2018       26   1013.9       4:00 PM 
January   29    2018       26   1014.9       5:00 PM 
January   29    2018       26   1014.9       6:00 PM 
January   30    2018       25   1013.9       7:00 PM 
January   30    2018       25   1013.9       8:00 PM 
January   30    2018       25   1013.9       9:00 PM 
January   30    2018       24   1012.9      10:00 PM 
January   30    2018       24   1012.9      11:00 PM 
January   30    2018       24   1012.9      12:00 AM 
January   30    2018       24   1012.9       1:00 AM 
January   30    2018       24   1012.9       2:00 AM 
January   30    2018       26   1013.9       3:00 AM 
January   30    2018       27   1014.9       4:00 AM 
January   30    2018       28   1014.9       5:00 AM 
January   30    2018       28   1014.9       6:00 AM 
January   30    2018       28   1013.9       7:00 AM 
January   30    2018       28   1013.9       8:00 AM 
January   30    2018       29   1012.9       9:00 AM 
January   30    2018       28   1011.9      10:00 AM 
January   30    2018       28   1011.9      11:00 AM 
January   30    2018       28   1011.9      12:00 PM 
January   30    2018       27   1011.9       1:00 PM 
January   30    2018       26   1012.9       2:00 PM 
January   30    2018       27   1013.9       3:00 PM 
January   30    2018       27   1013.9       4:00 PM 
January   30    2018       27   1013.9       5:00 PM 
January   30    2018       27   1014.9       5:10 PM 
January   30    2018       26   1014.9       5:30 PM 
January   30    2018       26   1014.9       6:00 PM 
January   31    2018       26   1013.9       7:00 PM 
January   31    2018       26   1012.9       8:00 PM 
January   31    2018       26   1012.9       9:00 PM 
January   31    2018       26   1011.9      10:00 PM 
January   31    2018       25   1012.9      11:00 PM 
January   31    2018       25   1012.9      12:00 AM 
January   31    2018       25   1012.9       1:00 AM 
January   31    2018       25   1013.9       2:00 AM 
January   31    2018       26   1013.9       3:00 AM 
January   31    2018       27   1014.9       4:00 AM 
January   31    2018       29   1014.9       5:00 AM 
January   31    2018       29   1014.9       6:00 AM 
January   31    2018       29   1013.9       7:00 AM 
January   31    2018       29   1013.9       8:00 AM 
January   31    2018       29   1012.9       9:00 AM 
January   31    2018       28   1011.9      10:00 AM 
January   31    2018       28   1011.9      11:00 AM 
January   31    2018       27   1012.9      12:00 PM 
January   31    2018       26   1013.9       1:00 PM 
January   31    2018       26   1013.9       2:00 PM 
January   31    2018       26   1014.9       3:00 PM 
January   31    2018       26   1014.9       4:00 PM 
January   31    2018       25   1014.9       5:00 PM 
January   31    2018       25   1014.9       6:00 PM 
February    1    2018       25   1014.9       7:00 PM 
February    1    2018       25   1013.9       8:00 PM 
February    1    2018       25   1013.9       9:00 PM 
February    1    2018       24   1013.9      10:00 PM 
February    1    2018       25   1013.9      11:00 PM 
February    1    2018       24   1013.9      12:00 AM 
February    1    2018       24   1013.9       1:00 AM 
February    1    2018       25   1014.9       2:00 AM 
February    1    2018       26   1014.9       3:00 AM 
February    1    2018       26   1015.9       4:00 AM 
February    1    2018       28   1016.9       5:00 AM 
February    1    2018       29   1015.9       6:00 AM 
February    1    2018       29   1015.9       7:00 AM 
February    1    2018       29   1014.9       8:00 AM 
February    1    2018       28   1013.9       9:00 AM 
February    1    2018       27   1013.9      10:00 AM 
February    1    2018       26   1013.9      11:00 AM 
February    1    2018       26   1013.9      12:00 PM 
February    1    2018       26   1014.9       1:00 PM 
February    1    2018       25   1014.9       2:00 PM 
February    1    2018       24   1015.9       3:00 PM 
February    1    2018       24   1015.9       4:00 PM 
February    1    2018       24   1015.9       5:00 PM 
February    1    2018       24   1015.9       6:00 PM 
February    2    2018       24   1015.9       7:00 PM 
February    2    2018       24   1014.9       8:00 PM 
February    2    2018       23   1014.9       9:00 PM 
